name,url,city,count
Бухгалтер,"https://enbek.kz/ru/vacancy/vedushchii-bukhgalter-otdela-bukhgalterskogo-ucheta,-otchetnosti-i-finansovoi-deyatelnosti-bukhgalter~4857690",Астана,1
Учитель иностранного языка,https://enbek.kz/ru/vacancy/uchitel-angliiskogo-yazyka-uchitel-inostrannogo-yazyka~4857689,Усть-Таловка,1
Электромеханик,https://enbek.kz/ru/vacancy/elektromekhanik-oper-svyazi-shch-4-kandyagash-aktobinskoe-otdelenie-magistralnoi-seti-filial-ao-«nk-«ktzh»---«direkciya-magistralnoi-seti»-elektromekhanik~4857688,Актюбинская область,1
Кухонный рабочий,https://enbek.kz/ru/vacancy/posudomoishchik-kukhonnyi-rabochii~4857686,Балхаш,1
Электромонтер (общий профиль),https://enbek.kz/ru/vacancy/elektromonter-scb-brigada-kompressornoi-stancii-i-masterskoi-mekhanizirovannoi-gorki-1-gruppy-shch-4-kandyagash-aktobinskoe-otdelenie-magistralnoi-seti-filial-ao-«nk-«ktzh»---«direkciya-magistralnoi-seti»-elektromonter-(obshchii-profil)~4857685,Актюбинская область,1
"Другие служащие на транспорте, н.в.д.г.","https://enbek.kz/ru/vacancy/master-proizvodstvennogo-obucheniya-vagona-trenazhera-filiala-too-«ktzh-gruzovye-perevozki»--«kostanaiskoe-otdelenie-gp»-drugie-sluzhashchie-na-transporte,-n.v.d.g.~4857683",Костанайская область,1
Учитель истории,https://enbek.kz/ru/vacancy/tarikh-panining-mugalimi-kazak-synypka-3-oryn-uchitel-istorii~4857680,п.Гвардейский,1
Разнорабочий,https://enbek.kz/ru/vacancy/raznorabochii~4857678,Каракемер,1
Контролер по снятию показаний счетчиков,https://enbek.kz/ru/vacancy/kontroler-vodoprovodnogo-khozyaistva-kontroler-po-snyatiyu-pokazanii-schetchikov~4857670,Аксу,1
Художник по свету,https://enbek.kz/ru/vacancy/zharyk-zhonindegi-suretshi-khudozhnik-po-svetu~4857667,Кызылорда,1
Инженер по охране труда и технике безопасности,https://enbek.kz/ru/vacancy/inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti-inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti~4857665,Астана,1
Артист оркестра,https://enbek.kz/ru/vacancy/turmagambet-atyndagy-khalyk-aspaptar-orkestri-artist-orkestra~4857664,Кызылорда,1
Стропальщик,https://enbek.kz/ru/vacancy/stropalshchik-5-razryada-stropalshchik~4857663,Жанаозен,1
Слесарь аварийно-восстановительных работ,https://enbek.kz/ru/vacancy/slesar-avariino-vosstanovitelnykh-rabot-slesar-avariino-vosstanovitelnykh-rabot~4857662,Аксу,1
Администратор,https://enbek.kz/ru/vacancy/menedzher-po-khozyaistvennoi-deyatelnosti-administrator~4857661,Алматы,1
Охранник,https://enbek.kz/ru/vacancy/okhrannik~4857660,Аксай,1
Плотник,https://enbek.kz/ru/vacancy/plotnik-plotnik~4857659,Аксу,1
Культорганизатор,https://enbek.kz/ru/vacancy/metodist-kultorganizator~4857658,Жанатас,1
Водитель грузового автомобиля,https://enbek.kz/ru/vacancy/voditel-gruzovogo-avtomobilya-voditel-gruzovogo-avtomobilya~4857657,Аксу,1
Машинист бульдозера,https://enbek.kz/ru/vacancy/mashinist-buldozera-mashinist-buldozera~4857655,Аксу,1
Техник-электрик,https://enbek.kz/ru/vacancy/tekhnik-elektrik-tekhnik-elektrik~4857654,Кызылорда,1
Машинист насосных установок,https://enbek.kz/ru/vacancy/mashinist-nasosnykh-ustanovok-mashinist-nasosnykh-ustanovok~4857652,Аксу,1
Слесарь по ремонту автомобилей,https://enbek.kz/ru/vacancy/slesar-avtomobilnoi-tekhniki-slesar-po-remontu-avtomobilei~4857651,Аксу,1
Артист оркестра,https://enbek.kz/ru/vacancy/simfoniya-orkestr-artisi-artist-orkestra~4857650,Кызылорда,1
Электрогазосварщик,https://enbek.kz/ru/vacancy/elektrogazosvarshchik-elektrogazosvarshchik~4857649,Аксу,1
Электромонтер (общий профиль),https://enbek.kz/ru/vacancy/elektromonter-po-obsluzhivaniyu-elektrooborudovaniya-elektromonter-(obshchii-profil)~4857648,Аксу,1
Артист оркестра,https://enbek.kz/ru/vacancy/khalyk-aspaptar-orkestr-artisi-artist-orkestra~4857647,Кызылорда,1
Сестра-хозяйка,https://enbek.kz/ru/vacancy/sestra-khozyaika-sestra-khozyaika~4857646,Актау,1
Контролер по снятию показаний счетчиков,https://enbek.kz/ru/vacancy/kontroler-vodoprovodnogo-khozyaistva-kontroler-po-snyatiyu-pokazanii-schetchikov~4857645,Аксу,1
Артист эстрадно-инструментального ансамбля,https://enbek.kz/ru/vacancy/korkyt-sazy-kobyzshylar-ansambl-artisi-artist-estradno-instrumentalnogo-ansamblya~4857643,Кызылорда,1
Слесарь аварийно-восстановительных работ,https://enbek.kz/ru/vacancy/slesar-avariino-vosstanovitelnykh-rabot-slesar-avariino-vosstanovitelnykh-rabot~4857642,Аксу,1
Слесарь-сантехник,https://enbek.kz/ru/vacancy/slesar-santekhnik-slesar-santekhnik~4857641,Аксу,1
Горничная,https://enbek.kz/ru/vacancy/eden-zhuushy-gornichnaya~4857640,Кызылорда,1
Штукатур,https://enbek.kz/ru/vacancy/shtukatur-malyar-shtukatur~4857639,Аксу,1
Дворник,https://enbek.kz/ru/vacancy/aula-sypyrushy-dvornik~4857637,Кызылорда,1
Контролер по снятию показаний счетчиков,https://enbek.kz/ru/vacancy/kontroler-vodoprovodnogo-khozyaistva-kontroler-po-snyatiyu-pokazanii-schetchikov~4857635,Аксу,1
Теолог,https://enbek.kz/ru/vacancy/specialist-teolog~4857634,Туркестан,1
Бухгалтер,https://enbek.kz/ru/vacancy/bukhgalter~4857632,Кызылорда,1
Сборщик (общий профиль),https://enbek.kz/ru/vacancy/sborshchik-(obshchii-profil)~4857631,Павлодар,1
Гардеробщик,https://enbek.kz/ru/vacancy/gardirobshy-garderobshchik~4857630,Кызылорда,1
"Работник, оказывающий услуги по индивидуальному уходу","https://enbek.kz/ru/vacancy/sanitarka-palatnaya-rabotnik,-okazyvayushchii-uslugi-po-individualnomu-ukhodu~4857627",Сарань,1
Разнорабочий,https://enbek.kz/ru/vacancy/zhumysshy-raznorabochii~4857626,Кызылорда,1
Артист эстрадно-инструментального ансамбля,https://enbek.kz/ru/vacancy/akmeshit-ansambl-artisi-artist-estradno-instrumentalnogo-ansamblya~4857622,Кызылорда,1
Слесарь-механик,https://enbek.kz/ru/vacancy/slesar-mekhanik~4857617,Карабулак,1
Разнорабочий,https://enbek.kz/ru/vacancy/raznorabochii~4857615,c.Аса,1
Вахтер,https://enbek.kz/ru/vacancy/vakhter~4857614,Алматы,1
Инженер-гидротехник,https://enbek.kz/ru/vacancy/inzhener-gidrotekhnik-inzhener-gidrotekhnik~4857613,Уральск,1
Помощник воспитателя,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya-pomoshchnik-vospitatelya~4857612,Кокшетау,1
"Эксперт, Категория С-5","https://enbek.kz/ru/vacancy/ekspert-upravleniya-identifikacii-specificheskikh-tovarov-ekspert,-kategoriya-s-5~4857611",Астана,1
Воспитатель,https://enbek.kz/ru/vacancy/vospitatel---mama-vospitatel~4857610,Кызылорда,1
Ассистент (общий профиль),https://enbek.kz/ru/vacancy/assistent-assistent-(obshchii-profil)~4857604,Явленка,1
Специалист по охране труда и технике безопасности,"https://enbek.kz/ru/vacancy/specialist-po-tb,-sluzhby-bezopasnosti-i-okhrany-truda-specialist-po-okhrane-truda-i-tekhnike-bezopasnosti~4857603",Актау,1
Аналитик баз данных,https://enbek.kz/ru/vacancy/business-operations-manager-analitik-baz-dannykh~4857601,Алматы,1
Врач анестезиолог и реаниматолог,https://enbek.kz/ru/vacancy/vrach-anesteziolog-i-reanimatolog~4857596,Жезказган,1
Художественный руководитель,https://enbek.kz/ru/vacancy/khudozhestvennyi-rukovoditel-khudozhestvennyi-rukovoditel~4857594,Жезказган,1
Плотник,https://enbek.kz/ru/vacancy/plotnik-plotnik~4857593,Жанаозен,1
Машинист насосных установок,https://enbek.kz/ru/vacancy/mashinist-nasosnykh-ustanovok-mashinist-nasosnykh-ustanovok~4857592,Аксу,1
Оператор конвейерной линии оборудования,https://enbek.kz/ru/vacancy/pomoshchnik-operatora-operator-konveiernoi-linii-oborudovaniya~4857591,Шымкент,1
Сторож,https://enbek.kz/ru/vacancy/storozh-storozh~4857590,Уральск,1
Слесарь аварийно-восстановительных работ,https://enbek.kz/ru/vacancy/slesar-avariino-vosstanovitelnykh-rabot-slesar-avariino-vosstanovitelnykh-rabot~4857589,Аксу,1
Специалист по сопровождению программного обеспечения,https://enbek.kz/ru/vacancy/qa-specialist-po-soprovozhdeniyu-programmnogo-obespecheniya~4857582,Алматы,1
Водитель автомобиля,https://enbek.kz/ru/vacancy/voditel-legkovogo-avtomobilya-voditel-avtomobilya~4857581,п.Тобол,1
PR-менеджер,https://enbek.kz/ru/vacancy/menedzher-po-prodazham-pr-menedzher~4857578,Алматы,1
Менеджер проекта,https://enbek.kz/ru/vacancy/menedzher-kategorii-menedzher-proekta~4857576,Алматы,1
"Санитар, санитарка","https://enbek.kz/ru/vacancy/sanitar,-sanitarka~4857572",Жезказган,1
Инженер по охране труда и технике безопасности,https://enbek.kz/ru/vacancy/inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti-inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti~4857571,Тоган,1
"Санитар, санитарка","https://enbek.kz/ru/vacancy/sanitarka-otdelenie-ambulatorno-poliklinicheskoi-sluzhby-sanitar,-sanitarka~4857570",Талдыкорган,1
Уборщик производственных и служебных помещений,https://enbek.kz/ru/vacancy/uborshchica-uborshchik-proizvodstvennykh-i-sluzhebnykh-pomeshchenii~4857567,Петропавловск,1
Медицинская(ий) сестра/брат общей практики,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~4857565,Жезказган,1
Инженер-программист,https://enbek.kz/ru/vacancy/inzhener-programmist-inzhener-programmist~4857562,Уральск,1
Оператор по подземному ремонту скважин,https://enbek.kz/ru/vacancy/dezhurant-na-nasosnuyu-stanciyu-operator-po-podzemnomu-remontu-skvazhin~4857561,Бескарагай,1
Водитель автомобиля,https://enbek.kz/ru/vacancy/voditel-avtomobilya~4857557,Тимофеевка,1
Помощник бухгалтера,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera-pomoshchnik-bukhgaltera~4857554,Атырау,1
Уборщик производственных и служебных помещений,https://enbek.kz/ru/vacancy/uborshchik-territorii-uborshchik-proizvodstvennykh-i-sluzhebnykh-pomeshchenii~4857549,Аксай,1
Подсобный рабочий,https://enbek.kz/ru/vacancy/rabochii-po-kompleksnomu-obsluzhivaniyu-zdaniya-podsobnyi-rabochii~4857547,Астана,1
Водитель автомобиля,https://enbek.kz/ru/vacancy/voditel-voditel-avtomobilya~4857542,Астана,1
Коллектор по взысканию задолженности,https://enbek.kz/ru/vacancy/vyezdnoi-inspektor-po-vzyskaniyu-kollektor-po-vzyskaniyu-zadolzhennosti~4857541,Караганда,1
Офис-менеджер,https://enbek.kz/ru/vacancy/ofis-menedzher~4857538,Уральск,1
Главный энергетик,https://enbek.kz/ru/vacancy/glavnyi-energetik-glavnyi-energetik~4857530,Усть-Таловка,1
Юрист,https://enbek.kz/ru/vacancy/yurist-yurist~4857529,Уральск,1
Инженер по наладке и испытаниям,https://enbek.kz/ru/vacancy/inzhener--proektirovshchik-kipia-inzhener-po-naladke-i-ispytaniyam~4857526,Алматы,1
Врач-эндокринолог,https://enbek.kz/ru/vacancy/vrach-endokrinolog~4857524,Актобе,1
Электромонтажник,https://enbek.kz/ru/vacancy/elektromontazhnik-elektromontazhnik~4857523,Алматы,1
"Мастер службы (в электроснабжении, подачи газа, пара и воздушного кондиционирования)","https://enbek.kz/ru/vacancy/master-po-obsluzhivaniyu-i-remontu-gazoprovodov-i-sooruzhenii-na-nikh-master-sluzhby-(v-elektrosnabzhenii,-podachi-gaza,-para-i-vozdushnogo-kondicionirovaniya)~4857522",г.Қонаев,1
Регистратор,https://enbek.kz/ru/vacancy/registor-registrator~4857520,а,1
Учитель химии,https://enbek.kz/ru/vacancy/khimiya-panining-mugalimi-orys-synypka-turakty-oryn-uchitel-khimii~4857519,п.Гвардейский,1
Помощник воспитателя,https://enbek.kz/ru/vacancy/tarbieshi-komekshisi-pomoshchnik-vospitatelya~4857517,Жанаозен,1
"Другие служащие на транспорте, н.в.д.г.","https://enbek.kz/ru/vacancy/vedushchii-inzhener--tekhnolog-otdel-po-kommercheskoi-rabote-(st.-mangystau)-atyrauskogo-filiala-ao-«kaztemirtrans»-drugie-sluzhashchie-na-transporte,-n.v.d.g.~4857516",Мангистау,1
Системный аналитик,https://enbek.kz/ru/vacancy/sistemnyi-analitik-sistemnyi-analitik~4857513,Алматы,1
Мастер по обслуживанию электрооборудования,https://enbek.kz/ru/vacancy/master-v-kamyshinskii-lmu-master-po-obsluzhivaniyu-elektrooborudovaniya~4857511,Камысты,1
Рабочий по уборке урожая,https://enbek.kz/ru/vacancy/rabochii-po-uborke-urozhaya~4857512,Ливановка,1
Лаборант (средней квалификации),https://enbek.kz/ru/vacancy/laborant-kabineta-khimii-laborant-(srednei-kvalifikacii)~4857509,Семей,1
Инженер-программист,https://enbek.kz/ru/vacancy/devops-inzhener-programmist~4857507,Алматы,1
Контролер по энергоснабжению (энергопередачи),"https://enbek.kz/ru/vacancy/kontroler-gruppy-ucheta,-kontrolya-i-analiza-poter-elektroenergii-kontroler-po-energosnabzheniyu-(energoperedachi)~4857506",Камысты,1
Оператор пульта управления,https://enbek.kz/ru/vacancy/operator-na-asfaltobetonnoi-zavode.-operator-pulta-upravleniya~4857505,п.Айтеке би,1
Оператор поста централизации,https://enbek.kz/ru/vacancy/operator-po-obrabotke-perevozochnykh-dokumentov-stacii-kyzylorda-operator-posta-centralizacii~4857503,Кызылорда,1
Разработчик программного обеспечения,https://enbek.kz/ru/vacancy/senior-java-backend-razrabotchik-programmnogo-obespecheniya~4857502,Алматы,1
Инженер-теплотехник,"https://enbek.kz/ru/vacancy/inzhener-proektirovshchik-tkh,-tm,-ovik-inzhener-teplotekhnik~4857501",Алматы,1
Воспитатель,https://enbek.kz/ru/vacancy/vospitatel-dnevnoi-vospitatel~4857499,Семей,1
Электромонтер по эксплуатации распределительных сетей,"https://enbek.kz/ru/vacancy/elektromonter-po-ekspluatacii-pasppedelitelnykh-setei-v-s.-kamysty,-s-kamyshino-elektromonter-po-ekspluatacii-raspredelitelnykh-setei~4857498",Камысты,1
Руководитель проекта по разработке (новых продуктов),https://enbek.kz/ru/vacancy/project-manager-rukovoditel-proekta-po-razrabotke-(novykh-produktov)~4857497,Алматы,1
Бухгалтер по учету,https://enbek.kz/ru/vacancy/materialnyi-bukhgalter-bukhgalter-po-uchetu~4857496,Актобе,1
Электромонтер (общий профиль),https://enbek.kz/ru/vacancy/elektromonter-po-ekspluatacii-raspredelitelei-setei-voditel-elektromonter-(obshchii-profil)~4857494,Камысты,1
Коллектор по взысканию задолженности,https://enbek.kz/ru/vacancy/vyezdnoi-inspektor-po-vzyskaniyu-kollektor-po-vzyskaniyu-zadolzhennosti~4857493,Шымкент,1
Оператор Call-центра,https://enbek.kz/ru/vacancy/operator-call-center-operator-call-centra~4857492,Алматы,1
Диспетчер энергетик,https://enbek.kz/ru/vacancy/dispetcher-dispetcher-energetik~4857491,о,1
Мастер производственного обучения в области транспортных услуг,https://enbek.kz/ru/vacancy/master-proizvodstvennogo-obucheniya-po-vozhdeniyu-uralskogo-filiala-voenno-tekhnicheskoi-shkoly-master-proizvodstvennogo-obucheniya-v-oblasti-transportnykh-uslug~4857490,Уральск,1
Разработчик программного обеспечения,https://enbek.kz/ru/vacancy/senior-backend-developer-razrabotchik-programmnogo-obespecheniya~4857489,Алматы,1
Экономист,https://enbek.kz/ru/vacancy/ekonomist~4857487,Касыма,1
Подсобный рабочий,https://enbek.kz/ru/vacancy/podsobnyi-rabochii~4857486,Шаульдер,1
Учитель русского языка и литературы,https://enbek.kz/ru/vacancy/orys-tili-men-adebieti-panining-mugalimi-kazak-synypka-turakty-oryn-uchitel-russkogo-yazyka-i-literatury~4857485,п.Гвардейский,1
Подсобный рабочий,https://enbek.kz/ru/vacancy/podsobnyi-rabochii~4857483,Байтерек,1
"Санитар, санитарка","https://enbek.kz/ru/vacancy/sanitar,-sanitarka~4857482",Актобе,1
Бухгалтер,https://enbek.kz/ru/vacancy/bukhgalter-bukhgalter~4857481,Усть-Таловка,1
Рабочий по комплексному обслуживанию и ремонту зданий,https://enbek.kz/ru/vacancy/rabochii-po-kompleksnomu-obsluzhivaniyu-i-remontu-zdaniya-rabochii-po-kompleksnomu-obsluzhivaniyu-i-remontu-zdanii~4857480,Усть-Таловка,1
"Главный специалист, Категория D-O-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-zhilishchnogo-stroitelstva-glavnyi-specialist,-kategoriya-d-o-4~4857479",Шымкент,1
Водитель машины скорой помощи,https://enbek.kz/ru/vacancy/voditel-vyezdnoi-brigady-voditel-mashiny-skoroi-pomoshchi~4857478,Актобе,1
Оператор котельной,https://enbek.kz/ru/vacancy/kotelnoi-operator-operator-kotelnoi~4857477,Мангистау,1
Ассистент (общий профиль),https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~4857471,Явленка,1
Машинист (автодорожные строительные машины),"https://enbek.kz/ru/vacancy/voditel-gruzovykh-mashin,-s-kategorii-s,-e.-mashinist-(avtodorozhnye-stroitelnye-mashiny)~4857470",п.Айтеке би,1
Дворник,https://enbek.kz/ru/vacancy/dvornik~4857467,Казталовка,1
Уборщик помещений,https://enbek.kz/ru/vacancy/uborshchik-pomeshchenii-uborshchik-pomeshchenii~4857466,Уральск,1
Водитель автомобиля,"https://enbek.kz/ru/vacancy/voditel-uralskogo-filiala-voenno-tekhnicheskoi-shkoly,-g.-uralsk-ul.-abulkhairkhana,-tel.-21-21-10-voditel-avtomobilya~4857465",Уральск,1
Дворник,https://enbek.kz/ru/vacancy/dvornik-dvornik~4857464,Уральск,1
Дворник,https://enbek.kz/ru/vacancy/dvornik-dvornik~4857463,Астана,1
Учитель русского языка и литературы,https://enbek.kz/ru/vacancy/orys-tili-men-adebieti-panining-mugalimi-kazak-synypka-turakty-uchitel-russkogo-yazyka-i-literatury~4857461,Кордайский район,1
Подсобный рабочий,https://enbek.kz/ru/vacancy/podsobnyi-rabochii~4857460,Аксу,1
Экономист,https://enbek.kz/ru/vacancy/vedushchii-ekonomist-ekonomist~4857459,Астана,1
Врач акушер-гинеколог,https://enbek.kz/ru/vacancy/rukovoditel-sluzhby-po-okhrane-materinstva-i-detstva---zaveduyushchii-ago-vrach-akusher-ginekolog~4857458,Темиртау,1
Дворник,https://enbek.kz/ru/vacancy/kochegar-dvornik-dvornik~4857457,Жезказган,1
"Главный специалист, Категория E-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-ekonomiki-i-planirovaniya-glavnyi-specialist,-kategoriya-e-4~4857456",Шымкент,1
Прачка (вручную),https://enbek.kz/ru/vacancy/prachka-prachka-(vruchnuyu)~4857454,Лепсы,1
Инженер по охране труда и технике безопасности,https://enbek.kz/ru/vacancy/inzhener-po-tekhnike-bezopasnosti-inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti~4857453,Атырау,1
Вахтер,https://enbek.kz/ru/vacancy/vakhter-vakhter~4857452,Лепсы,1
Обработчик птицы,https://enbek.kz/ru/vacancy/operator-iskusstvennogo-semeneniya-obrabotchik-pticy~4857451,Жезказган,1
Экономист,https://enbek.kz/ru/vacancy/ekonomist~4857447,им,1
Коллектор по взысканию задолженности,https://enbek.kz/ru/vacancy/inspektor-po-vzyskaniyu-kollektor-po-vzyskaniyu-zadolzhennosti~4857446,Актобе,1
Бурильщик капитального ремонта скважин,https://enbek.kz/ru/vacancy/burilshchik-burilshchik-kapitalnogo-remonta-skvazhin~4857444,Кызылорда,1
Секретарь,https://enbek.kz/ru/vacancy/sekretar~4857441,Караменды,1
Машинист крана (крановщик),https://enbek.kz/ru/vacancy/kranovshchik-mashinist-krana-(kranovshchik)~4857438,Кызылорда,1
Разнорабочий,https://enbek.kz/ru/vacancy/raznorabochii~4857437,Кызылкия,1
Повар,https://enbek.kz/ru/vacancy/povar-goryachego-cekha-povar~4857436,Бурлинский район,1
Механик (общий профиль),https://enbek.kz/ru/vacancy/mekhanik-mekhanik-(obshchii-profil)~4857434,Аксай,1
Учитель математики (алгебра и геометрия),https://enbek.kz/ru/vacancy/matematika-panining-mugalimi-kazak-synypka-uakytsha-2-oryn-uchitel-matematiki-(algebra-i-geometriya)~4857433,Кордайский район,1
Техник по спецэффектам,https://enbek.kz/ru/vacancy/tekhnik-osvetitel-tekhnik-po-speceffektam~4857432,Астана,1
Медицинская(ий) сестра/брат,https://enbek.kz/ru/vacancy/sestrinskoe-delo-medicinskaya(ii)-sestra-brat~4857429,Актобе,1
Дорожный рабочий,https://enbek.kz/ru/vacancy/dorozhnyi-rabochii-dorozhnyi-rabochii~4857427,п.Айтеке би,1
Продавец-консультант,https://enbek.kz/ru/vacancy/prodavec-konsultant~4857425,Караганда,1
Парикмахер,https://enbek.kz/ru/vacancy/parikmakher~4857423,Жаркент,1
Диспетчер автомобильного транспорта,https://enbek.kz/ru/vacancy/dispetcher-dispetcher-avtomobilnogo-transporta~4857421,Павлодар,1
"Главный специалист, Категория E-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-podderzhki-predprinimatelstva-glavnyi-specialist,-kategoriya-e-4~4857420",Шымкент,1
"Главный специалист, Категория E-R-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-glavnyi-specialist,-kategoriya-e-r-4~4857418",Железинка,1
Продавец-консультант,https://enbek.kz/ru/vacancy/prodavec-konsultant~4857414,Павлодар,1
Вахтер,https://enbek.kz/ru/vacancy/vakhter-tekhnichka-vakhter~4857413,Жезказган,1
"Главный специалист, Категория E-R-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-glavnyi-specialist,-kategoriya-e-r-4~4857412",Павлодар,1
Инженер-химик,https://enbek.kz/ru/vacancy/khimik-tekhnolog-inzhener-khimik~4857411,Актобе,1
Слесарь-ремонтник,https://enbek.kz/ru/vacancy/slesar-remontnik-slesar-remontnik~4857410,Усть-Таловка,1
Делопроизводитель,https://enbek.kz/ru/vacancy/is-zhyrgizushi-deloproizvoditel~4857408,им,1
Оператор котельной,https://enbek.kz/ru/vacancy/operator-kotelnoi-operator-kotelnoi~4857406,Астана,1
Продавец-кассир,https://enbek.kz/ru/vacancy/prodavec-kassir~4857405,Туркестан,1
Рабочий по уборке территории,https://enbek.kz/ru/vacancy/rabochii-po-uborke-territorii~4857404,Караменды,1
"Главный специалист, Категория D-O-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-inspekcii-raiona-«almaty»-glavnyi-specialist,-kategoriya-d-o-4~4857397",Астана,1
Учитель математики (алгебра и геометрия),https://enbek.kz/ru/vacancy/matematika-panining-mugalimi-orys-synypka-uchitel-matematiki-(algebra-i-geometriya)~4857396,п.Гвардейский,1
Машинист погрузочно-доставочной машины,https://enbek.kz/ru/vacancy/mashinist-pogruzochno-dostavochnoi-mashiny-zanyatye-na-pogruzke-i-transportirovke-gornoi-massy-mashinist-pogruzochno-dostavochnoi-mashiny~4857393,Усть-Таловка,1
Врач-эпидемиолог,https://enbek.kz/ru/vacancy/vrach-epidemiolog~4857390,Темиртау,1
Инженер по охране труда и технике безопасности,https://enbek.kz/ru/vacancy/inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti-inzhener-po-okhrane-truda-i-tekhnike-bezopasnosti~4857389,Житикара,1
Воспитатель,https://enbek.kz/ru/vacancy/vospitatel~4857387,Актобе,1
Учитель информатики,"https://enbek.kz/ru/vacancy/prepodavatel-vt-i-po,-programmist-uchitel-informatiki~4857385",Астана,1
Учитель иностранного языка,https://enbek.kz/ru/vacancy/agylshyn-tili-panining-mugalimi-kazak-synypka-uakytsha-bosanuga-deiingi-zhane-bosanudan-keiingi-demalyska-ketken-pedagogting-orny-uchitel-inostrannogo-yazyka~4857381,Кордайский район,1
Продавец-кассир,https://enbek.kz/ru/vacancy/prodavec-kassir~4857379,Кызылорда,1
"Эксперт, Категория В-6","https://enbek.kz/ru/vacancy/ekspert-upravleniya-prokhozhdeniya-gosudarstvennoi-sluzhby-departamenta-prokhozhdeniya-gosudarstvennoi-sluzhby -ekspert,-kategoriya-v-6~4857376",Астана,1
Подсобный рабочий,https://enbek.kz/ru/vacancy/podsobnyi-rabochii~4857375,Аккудык,1
"Главный специалист, Категория D-O-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-analiza-obshchestvenno--politicheskoi-situacii,-metodicheskoi-i-inspekcionnoi-raboty-glavnyi-specialist,-kategoriya-d-o-4~4857373",Усть-Каменогорск,1
Неквалифицированный строительный рабочий,https://enbek.kz/ru/vacancy/nekvalificirovannyi-stroitelnyi-rabochii-nekvalificirovannyi-stroitelnyi-rabochii~4857372,Шарбакты,1
Воспитатель,https://enbek.kz/ru/vacancy/pedagog-assistent-vospitatel~4857370,Астана,1
Продавец-кассир,https://enbek.kz/ru/vacancy/prodavec-kassir~4857368,Ерейментау,1
Уборщик в офисе,https://enbek.kz/ru/vacancy/uborshchica-uborshchik-v-ofise~4857367,Алматы,1
"Разнорабочий, фермерское хозяйство","https://enbek.kz/ru/vacancy/raznorabochii,-fermerskoe-khozyaistvo~4857366",Кольбастау,1
Рабочий по озеленению,https://enbek.kz/ru/vacancy/rabochii-po-ozeleneniyu~4857364,Астана,1
Экономист,https://enbek.kz/ru/vacancy/ekonomist-ekonomist~4857363,Астана,1
Продавец-консультант,https://enbek.kz/ru/vacancy/prodavec-konsultant-prodavec-konsultant~4857361,Риддер,1
Техник-геофизик,https://enbek.kz/ru/vacancy/operator-po-geofizicheskomu-oprobovaniyu-poleznogo-iskopaemogo-tekhnik-geofizik~4857360,Усть-Таловка,1
Повар,https://enbek.kz/ru/vacancy/povar-povar~4857359,Жанаозен,1
Методист,https://enbek.kz/ru/vacancy/metodist-metodist~4857358,Степногорск,1
Продавец-кассир,https://enbek.kz/ru/vacancy/prodavec-kassir-prodavec-kassir~4857357,Риддер,1
"Главный специалист, Категория D-O-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdela-informacionnoi-politiki-i-monitoringa-sredstv-massovoi-informacii-glavnyi-specialist,-kategoriya-d-o-4~4857355",Усть-Каменогорск,1
Сотрудник (оператор) службы внутренней безопасности,https://enbek.kz/ru/vacancy/cotrudnik-sb-sotrudnik-(operator)-sluzhby-vnutrennei-bezopasnosti~4857352,Павлодар,1
Врач общей практики,https://enbek.kz/ru/vacancy/vrach-obshchei-praktiki-vrach-obshchei-praktiki~4857351,Алматы,1
Инженер-программист,https://enbek.kz/ru/vacancy/programmist-inzhener-programmist~4857350,Кызылорда,1
Преподаватель ритмики и хореографии,https://enbek.kz/ru/vacancy/khoreograf-prepodavatel-ritmiki-i-khoreografii~4857348,Жанаозен,1
"Главный специалист, Категория D-O-4","https://enbek.kz/ru/vacancy/glavnyi-specialist-otdel-sekretariata-assamblei-naroda-kazakhstana-vostochno-kazakhstanskoi-oblasti-i-monitoringa-mezhetnicheskikh-otnoshenii-glavnyi-specialist,-kategoriya-d-o-4~4857346",Усть-Каменогорск,1
Акушер(ка),https://enbek.kz/ru/vacancy/akusherka-akusher(ka)~4857345,Алматы,1
Слесарь-монтажник,https://enbek.kz/ru/vacancy/slesar-vnutridomovogo-gazovogo-oborudovaniya-slesar-montazhnik~4857344,г.Қонаев,1
Помощник воспитателя,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya-pomoshchnik-vospitatelya~4857343,Экибастуз,1
