name,url,city,count
Заготовщик в кафе,https://hh.ru/vacancy/121472902,Астана,1
Администратор,https://hh.ru/vacancy/121118963,Астана,1
SMM-менеджер,https://hh.ru/vacancy/121490604,Астана,1
SMM-Маркетолог,https://hh.ru/vacancy/120959903,Астана,1
Кассир-продавец,https://hh.ru/vacancy/121184294,Астана,1
Бариста,https://hh.ru/vacancy/121229647,Не указано,1
Куратор\ментор в образовательный центр,https://hh.ru/vacancy/120473541,Нур-Султан (Астана),1
Главный бухгалтер,https://hh.ru/vacancy/121456323,Не указано,1
Бармен в MALENA BAR,https://hh.ru/vacancy/121428559,Не указано,1
Менеджер по сопровождению,https://hh.ru/vacancy/121517946,Астана,1
Зоопомощник / Передержка,https://hh.ru/vacancy/120697320,Не указано,1
Оператор call-центра,https://hh.ru/vacancy/120977160,Астана,1
Хостес в компьютерный клуб,https://hh.ru/vacancy/121434188,Астана,1
Бухгалтер по расчету заработной платы,https://hh.ru/vacancy/121554595,Нур-Султан (Астана),1
Продавец-кассир,https://hh.ru/vacancy/120650350,Не указано,1
Раннер (помощник официанта) в сеть ресторанов Korean Нouse,https://hh.ru/vacancy/121194129,Нур-Султан (Астана),1
Маркетолог/SMM/Таргетолог,https://hh.ru/vacancy/121514515,Астана,1
Няня,https://hh.ru/vacancy/121193067,Астана,1
Оператор станков с ЧПУ,https://hh.ru/vacancy/121515043,Астана,1
Графический дизайнер,https://hh.ru/vacancy/120723381,Не указано,1
Администратор образовательного центра,https://hh.ru/vacancy/120943193,Астана,1
Администратор,https://hh.ru/vacancy/121279563,Астана,1
Помощник системного администратора,https://hh.ru/vacancy/121343011,Астана,1
HR менеджер,https://hh.ru/vacancy/121543097,Астана,1
Бухгалтер материального стола,https://hh.ru/vacancy/121473465,Не указано,1
Продавец - консультант онлайн заказов в магазин косметики KIWANO,https://hh.ru/vacancy/120900241,Астана,1
Сотрудник службы безопасности,https://hh.ru/vacancy/121389621,Астана,1
СММ / Инфлюенс менеджер,https://hh.ru/vacancy/121520495,Астана,1
Менеджер по медиапланированию,https://hh.ru/vacancy/121481411,Не указано,1
Эксперт по комплексной проверке контрагентов,https://hh.ru/vacancy/121523456,Не указано,1
Преподаватель английского языка,https://hh.ru/vacancy/121341379,Астана,1
Продавец в фотомагазин,https://hh.ru/vacancy/119723268,Нур-Султан (Астана),1
Продавец-консультант,https://hh.ru/vacancy/121378515,Не указано,1
Marketing Coordinator (SMM),https://hh.ru/vacancy/121520209,Астана,1
Ассистент преподавателя в онлайн-школу,https://hh.ru/vacancy/117692056,Не указано,1
Переводчик-менеджер с Китаем со знанием китайского/русского языка,https://hh.ru/vacancy/120654172,Не указано,1
Полицейский,https://hh.ru/vacancy/120938806,Астана,1
Чертежник,https://hh.ru/vacancy/121363777,Астана,1
Cпециалист технической поддержки,https://hh.ru/vacancy/121474405,Не указано,1
Бармен в ресторан,https://hh.ru/vacancy/121523822,Нур-Султан (Астана),1
Юрист,https://hh.ru/vacancy/121543484,Астана,1
Делопроизводитель (менеджер),https://hh.ru/vacancy/121376398,Не указано,1
Администратор детского сада,https://hh.ru/vacancy/121506132,Астана,1
Администратор на ресепшен,https://hh.ru/vacancy/121038824,Астана,1
Няня в частный детский сад,https://hh.ru/vacancy/121194242,Не указано,1
Диспетчер - весовщик,https://hh.ru/vacancy/121279867,Не указано,1
Официант,https://hh.ru/vacancy/121440988,Не указано,1
Event-менеджер,https://hh.ru/vacancy/120862397,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121291150,Не указано,1
Электрогазосварщик,https://hh.ru/vacancy/121514421,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121534333,Астана,1
Грузчик,https://hh.ru/vacancy/120440800,Астана,1
Диспетчер,https://hh.ru/vacancy/121337267,Астана,1
Менеджер по маркетплейсу Kaspi,https://hh.ru/vacancy/121327686,Нур-Султан (Астана),1
Водитель,https://hh.ru/vacancy/121360173,Не указано,1
Специалист чат поддержки,https://hh.ru/vacancy/121446070,Не указано,1
Администратор на Регистратуру,https://hh.ru/vacancy/121393216,Нур-Султан (Астана),1
Личный ассистент руководителя (бизнес и личные задачи),https://hh.ru/vacancy/121402733,Астана,1
Младший Продавец-консультант,https://hh.ru/vacancy/120463341,Астана,1
Младший юрист,https://hh.ru/vacancy/121337432,Астана,1
Официант в ресторан Cafeteria Mega Silk Way,https://hh.ru/vacancy/120601804,Астана,1
Администратор,https://hh.ru/vacancy/120774010,Астана,1
Администратор спа салона,https://hh.ru/vacancy/121477646,Астана,1
Бухгалтер,https://hh.ru/vacancy/121501745,Астана,1
Продавец-консультант/кассир(ТРЦ Аружан),https://hh.ru/vacancy/121445936,Не указано,1
Ведущий-обзорщик в Sxodim Astana,https://hh.ru/vacancy/120703727,Не указано,1
Мобилограф / смм специалист / контент мейкер в Спортивный магазин,https://hh.ru/vacancy/121354482,Не указано,1
Техник-электрик,https://hh.ru/vacancy/121114778,Нур-Султан (Астана),1
Раннер/помощник официанта в кофейню,https://hh.ru/vacancy/121217285,Астана,1
Мерчандайзер,https://hh.ru/vacancy/120069931,Астана,1
Куратор/Менеджер по работе со студентами,https://hh.ru/vacancy/121218892,Астана,1
Сборщик заказов в интернет-магазин,https://hh.ru/vacancy/121261342,Не указано,1
Бухгалтер на первичную документацию,https://hh.ru/vacancy/121547276,Астана,1
Няня помощница/помощник по дому,https://hh.ru/vacancy/120785998,Не указано,1
Администратор салона красоты,https://hh.ru/vacancy/121323484,Не указано,1
Специалист по сбору информации,https://hh.ru/vacancy/121454283,Астана,1
Таргетолог / Perfomance - маркетолог,https://hh.ru/vacancy/121452906,Не указано,1
Менеджер-администратор,https://hh.ru/vacancy/121491039,Астана,1
Бухгалтер материального отдела,https://hh.ru/vacancy/121530229,Не указано,1
Помощник электрика,https://hh.ru/vacancy/121365914,Не указано,1
Аниматор в детский парк,https://hh.ru/vacancy/121441362,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121441934,Астана,1
Group Finance Director,https://hh.ru/vacancy/121481559,Не указано,1
Вожатый в лагерь,https://hh.ru/vacancy/120712589,Астана,1
Директор по персоналу (HRD),https://hh.ru/vacancy/121328054,Не указано,1
Продавец-консультант Ploom,https://hh.ru/vacancy/121479096,Не указано,1
Менеджер в отдел продаж фитнес клуб,https://hh.ru/vacancy/120918083,Астана,1
Оператор колл-центра в цветочный магазин,https://hh.ru/vacancy/121194227,Астана,1
Флорист,https://hh.ru/vacancy/121075740,Астана,1
Администратор на ресепшен в клинику,https://hh.ru/vacancy/121320475,Астана,1
Оператор по сбору заказов,https://hh.ru/vacancy/121494938,Астана,1
Помощник нотариуса,https://hh.ru/vacancy/120900072,Не указано,1
Мобилограф,https://hh.ru/vacancy/121448933,Не указано,1
Куратор-ментор по математике (казахские группы),https://hh.ru/vacancy/120882356,Астана,1
Начальник производства,https://hh.ru/vacancy/121448259,Не указано,1
"Associate to Audit (Core Audit, Astana)",https://hh.ru/vacancy/119964840,Астана,1
Юрист,https://hh.ru/vacancy/121204366,Астана,1
Менеджер отдела продаж,https://hh.ru/vacancy/121502619,Астана,1
Эколог-инженер специалист в отдел природоохранного проектирования и нормирования,https://hh.ru/vacancy/121509473,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121030150,Астана,1
Интерн в Central team (DATAS),https://hh.ru/vacancy/121298814,Не указано,1
Холл-Партнер (официант) в Peak Buro,https://hh.ru/vacancy/120862640,Астана,1
Бухгалтер-кассир,https://hh.ru/vacancy/121452313,Нур-Султан (Астана),1
Продавец-консультант,https://hh.ru/vacancy/120837686,Астана,1
Гид - организатор,https://hh.ru/vacancy/121096412,Не указано,1
Преподаватель английского языка,https://hh.ru/vacancy/121517693,Астана,1
Администратор,https://hh.ru/vacancy/121108351,Астана,1
Грузчик,https://hh.ru/vacancy/121389876,Не указано,1
Операционный директор сети кофеен,https://hh.ru/vacancy/121548047,Не указано,1
Администратор в йога и детскую студию,https://hh.ru/vacancy/120939026,Астана,1
Офис-менеджер,https://hh.ru/vacancy/121261615,Не указано,1
Frontend-разработчик,https://hh.ru/vacancy/121309518,Астана,1
Middle Frontend Developer (React),https://hh.ru/vacancy/121227397,Нур-Султан (Астана),1
Педагог в детский центр,https://hh.ru/vacancy/121459861,Астана,1
Руководитель Chocofood в Астане,https://hh.ru/vacancy/121476043,Не указано,1
Руководитель отдела продаж,https://hh.ru/vacancy/121545344,Не указано,1
Графический дизайнер,https://hh.ru/vacancy/121546826,Астана,1
Помощник Бухгалтера,https://hh.ru/vacancy/120814501,Астана,1
Хостес,https://hh.ru/vacancy/121348624,Астана,1
Менеджер по бронированию,https://hh.ru/vacancy/121361661,Астана,1
"Оператор 1С, баз данных",https://hh.ru/vacancy/121493734,Нур-Султан (Астана),1
Middle/Senior BI-инженер,https://hh.ru/vacancy/121524636,Нур-Султан (Астана),1
Помощник главного бухгалтера,https://hh.ru/vacancy/121512149,Астана,1
Ассистент (помощник) руководителя в магазин одежды,https://hh.ru/vacancy/121020318,Астана,1
Менеджер по продажам,https://hh.ru/vacancy/120768743,Астана,1
Продавец-консультант в алкомаркет,https://hh.ru/vacancy/121109431,Астана,1
"Продавец-консультант (ТРЦ ТЦ Евразия, пр.Республики 21, ТРЦ Mega Silkway)",https://hh.ru/vacancy/120537871,Не указано,1
Администратор,https://hh.ru/vacancy/121279026,село Баянаул,1
Помощник/ассистент руководителя Champion Fitness,https://hh.ru/vacancy/121394564,Астана,1
Коммерческий директор (CCO),https://hh.ru/vacancy/121509113,Астана,1
Администратор торгового зала,https://hh.ru/vacancy/121172213,Нур-Султан (Астана),1
Оператор call-центра в вечернюю смену,https://hh.ru/vacancy/121201446,Астана,1
Специалист службы поддержки клиентов,https://hh.ru/vacancy/121151462,Нур-Султан (Астана),1
Специалист по чат-ботам,https://hh.ru/vacancy/121386676,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121453684,Нур-Султан (Астана),1
Backend-разработчик,https://hh.ru/vacancy/121473102,Астана,1
Видеоинженер,https://hh.ru/vacancy/121519581,Нур-Султан (Астана),1
Преподаватель английского языка,https://hh.ru/vacancy/121547610,Нур-Султан (Астана),1
Видеооператор,https://hh.ru/vacancy/120556495,Астана,1
Личный ассистент,https://hh.ru/vacancy/120982297,Нур-Султан (Астана),1
Диспетчер ГСМ,https://hh.ru/vacancy/121536271,Не указано,1
Помощник администратора ресепшен,https://hh.ru/vacancy/120890776,Астана,1
Администратор СПА салона,https://hh.ru/vacancy/121222852,Астана,1
Видеограф,https://hh.ru/vacancy/121458904,Астана,1
Бармен-кассир,https://hh.ru/vacancy/121322621,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121353362,Астана,1
Продавец-консультант (ТРЦ Хан Шатыр 0этаж),https://hh.ru/vacancy/121008240,Нур-Султан (Астана),1
Медицинская сестра/медицинский брат,https://hh.ru/vacancy/121448149,Астана,1
Бухгалтер по расчету заработной платы,https://hh.ru/vacancy/121334506,Нур-Султан (Астана),1
Оператор на доставку в кафе Et-Et,https://hh.ru/vacancy/121507619,Астана,1
Офис-менеджер,https://hh.ru/vacancy/121325513,Астана,1
Менеджер по тендерам,https://hh.ru/vacancy/121522046,Не указано,1
Исполнительный директор (CEO),https://hh.ru/vacancy/121455608,Астана,1
Администратор,https://hh.ru/vacancy/121410803,Астана,1
Менеджер по кадровому делопроизводству,https://hh.ru/vacancy/121448261,Астана,1
"Кассир-билетер в кинотеатр ""Chaplin Cinemas"", г.Астана",https://hh.ru/vacancy/121199119,Не указано,1
Юрист,https://hh.ru/vacancy/121371818,Не указано,1
Junior Product Manager,https://hh.ru/vacancy/121526522,Не указано,1
Главный специалист отдела мониторинга,https://hh.ru/vacancy/121522535,Нур-Султан (Астана),1
Продавец-консультант,https://hh.ru/vacancy/120343517,Астана,1
Менеджер в ресторан Del Papa,https://hh.ru/vacancy/121417044,Астана,1
Официант,https://hh.ru/vacancy/120490186,Астана,1
Хостес,https://hh.ru/vacancy/121227453,Астана,1
Администратор кофейни,https://hh.ru/vacancy/121437615,Астана,1
Администратор в стоматологию,https://hh.ru/vacancy/121285576,Астана,1
Администратор клиники Дан-Ай,https://hh.ru/vacancy/121304370,Нур-Султан (Астана),1
Няня/помощница/помощник по дому,https://hh.ru/vacancy/121517891,Астана,1
Специалист технической поддержки (L2),https://hh.ru/vacancy/121554072,Не указано,1
Специалист со знанием Autocad,https://hh.ru/vacancy/121027478,Не указано,1
Дизайнер,https://hh.ru/vacancy/121512897,Астана,1
Начальник службы безопасности,https://hh.ru/vacancy/120746385,Нур-Султан (Астана),1
Кассир-продавец 3/3,https://hh.ru/vacancy/121538536,Астана,1
Контент-мейкер в архитектурную компанию,https://hh.ru/vacancy/121501489,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121036094,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/120606353,Астана,1
Флорист,https://hh.ru/vacancy/121032512,Не указано,1
Бармен,https://hh.ru/vacancy/121334909,Не указано,1
Специалист административного департамента,https://hh.ru/vacancy/121383916,Не указано,1
Ассистент врача-стоматолога,https://hh.ru/vacancy/121415498,Астана,1
Руководитель отдела продаж,https://hh.ru/vacancy/121538897,Нур-Султан (Астана),1
Шеф-повар,https://hh.ru/vacancy/121384014,Не указано,1
Помощник в полиграфию,https://hh.ru/vacancy/120667657,Астана,1
Менеджер по продажам в цветочный магазин,https://hh.ru/vacancy/121399574,Астана,1
Помощник/ассистент руководителя,https://hh.ru/vacancy/120507885,Не указано,1
Няня (Помощница-помощник воспитателя) в детский сад,https://hh.ru/vacancy/120759668,Астана,1
Помощник бармена,https://hh.ru/vacancy/120940495,Астана,1
Главный бухгалтер,https://hh.ru/vacancy/121441443,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121060741,Не указано,1
Персональный водитель руководителя,https://hh.ru/vacancy/121150289,Нур-Султан (Астана),1
Администратор салона красоты,https://hh.ru/vacancy/121441054,Нур-Султан (Астана),1
Официант,https://hh.ru/vacancy/121446487,Астана,1
Менеджер по кадровому делопроизводству,https://hh.ru/vacancy/121453820,Астана,1
Юрист (в единственном лице),https://hh.ru/vacancy/121549083,Астана,1
Руководитель строительного проекта,https://hh.ru/vacancy/121519120,Петропавловск,1
Специалист по сетям,https://hh.ru/vacancy/121473892,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/120448392,Не указано,1
Менеджер Ozon и wildberries,https://hh.ru/vacancy/120938655,Астана,1
Официант-бармен,https://hh.ru/vacancy/121438617,Астана,1
Разнорабочий,https://hh.ru/vacancy/121496341,Астана,1
Продавец - консультант в магазин Amani казахстанский бренд женской одежды,https://hh.ru/vacancy/121435416,Астана,1
Администратор стоматологической клиники,https://hh.ru/vacancy/121436340,Астана,1
Повар,https://hh.ru/vacancy/121516276,Астана,1
Инженер-энергетик на ГРЭС (Государственная районная электрическая станция),https://hh.ru/vacancy/121540011,Не указано,1
SMM-менеджер,https://hh.ru/vacancy/121545540,Не указано,1
Помощник руководителя,https://hh.ru/vacancy/121384123,Астана,1
Графический дизайнер,https://hh.ru/vacancy/121315803,Нур-Султан (Астана),1
Водитель-механик,https://hh.ru/vacancy/121319231,Не указано,1
Упаковщик,https://hh.ru/vacancy/121470440,Астана,1
Оператор Станка,https://hh.ru/vacancy/120988263,Астана,1
Менеджер по обработке онлайн заявок,https://hh.ru/vacancy/121458482,Астана,1
Администратор салона красоты,https://hh.ru/vacancy/120708596,Астана,1
Оператор приемки товаров,https://hh.ru/vacancy/121525191,Нур-Султан (Астана),1
Повар универсал на Golf Club,https://hh.ru/vacancy/121276349,Не указано,1
Бухгалтер по расчету заработной платы,https://hh.ru/vacancy/120766400,Астана,1
Руководитель торгового центра,https://hh.ru/vacancy/116467919,Не указано,1
Администратор в стоматологическую клинику,https://hh.ru/vacancy/121070542,Астана,1
Кассир,https://hh.ru/vacancy/121466713,Астана,1
Продавец-консультант,https://hh.ru/vacancy/120831637,Астана,1
Fullstack Junior,https://hh.ru/vacancy/121086113,Не указано,1
Менеджер по обработке заявок,https://hh.ru/vacancy/120783722,Астана,1
Повар холодного цеха,https://hh.ru/vacancy/121438445,Астана,1
Журналист социальных сетей новостного портала,https://hh.ru/vacancy/120948215,Не указано,1
Бухгалтер-материалист,https://hh.ru/vacancy/121385859,Не указано,1
Помощник отдела кадров,https://hh.ru/vacancy/121340210,Нур-Султан (Астана),1
Начальник ситуационного центра,https://hh.ru/vacancy/121451405,Астана,1
Бухгалтер-оператор (СНТ),https://hh.ru/vacancy/121452550,Астана,1
Воспитатель для малышей на пол дня,https://hh.ru/vacancy/121252448,Астана,1
Делопроизводитель,https://hh.ru/vacancy/121295546,Не указано,1
"Водитель-экспедитор на газели, минивен, универсал",https://hh.ru/vacancy/121384052,Астана,1
Авиа-агент,https://hh.ru/vacancy/121391515,Астана,1
Бухгалтер,https://hh.ru/vacancy/121542838,Не указано,1
Менеджер по продажам / администратор в студию стретчинга,https://hh.ru/vacancy/121190713,Астана,1
Медицинский регистратор,https://hh.ru/vacancy/121205605,Не указано,1
Преподаватель английского языка,https://hh.ru/vacancy/121554224,Астана,1
Грузчик,https://hh.ru/vacancy/120754476,Нур-Султан (Астана),1
Бухгалтер,https://hh.ru/vacancy/121229983,Астана,1
Офис-менеджер,https://hh.ru/vacancy/121472743,Астана,1
Руководитель отдела продаж,https://hh.ru/vacancy/121441483,Астана,1
HR-специалист,https://hh.ru/vacancy/121525934,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/120456052,Астана,1
Менеджер в типографию,https://hh.ru/vacancy/120781848,Астана,1
Водитель-экспедитор,https://hh.ru/vacancy/121211763,Астана,1
Официант,https://hh.ru/vacancy/120684994,Астана,1
"Кондитер,Кондитер оформитель,помощник кондитера,",https://hh.ru/vacancy/121500173,Астана,1
Няня для ребёнка с РАС,https://hh.ru/vacancy/120837962,Астана,1
Юрист,https://hh.ru/vacancy/121153171,Нур-Султан (Астана),1
Офис-менеджер,https://hh.ru/vacancy/121333709,Астана,1
Электрик,https://hh.ru/vacancy/121454385,Нур-Султан (Астана),1
Бариста,https://hh.ru/vacancy/121384088,Астана,1
Администратор в стоматологию,https://hh.ru/vacancy/121321348,Астана,1
Куратор в образовательный центр,https://hh.ru/vacancy/121457754,Не указано,1
Менеджер по продажам,https://hh.ru/vacancy/120939004,Нур-Султан (Астана),1
Охранник,https://hh.ru/vacancy/120940474,Астана,1
Менеджер по продажам выходного дня в ночь,https://hh.ru/vacancy/121278388,Астана,1
Охранник,https://hh.ru/vacancy/121361982,Астана,1
Повар,https://hh.ru/vacancy/121490983,Астана,1
Сборщик сэндвичей и хот-догов (Астана),https://hh.ru/vacancy/121451445,Не указано,1
Педагог-воспитатель на ПОЛДНЯ,https://hh.ru/vacancy/121538620,Астана,1
Администратор в центр коррекции фигуры,https://hh.ru/vacancy/119428491,Астана,1
Монтажер,https://hh.ru/vacancy/120445683,Не указано,1
Художник-витражист,https://hh.ru/vacancy/121391548,Астана,1
Раннер (помощник официанта) ресторана Дареджани,https://hh.ru/vacancy/121526404,Астана,1
Продавец-консультант в мужской магазин Billion.co (Бауыржан Момышулы 23),https://hh.ru/vacancy/121044111,Астана,1
"Продавец-кассир в сеть магазинов ""Солод""",https://hh.ru/vacancy/118808240,Не указано,1
Менеджер офиса поддержки участников,https://hh.ru/vacancy/120910246,Не указано,1
Продавец-консультант (ТРЦ Хан Шатыр),https://hh.ru/vacancy/120770159,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121039443,Астана,1
Ведущий бухгалтер в консалтинговую компанию (МФЦА),https://hh.ru/vacancy/121204678,Не указано,1
Помощник костюмера/Костюмер,https://hh.ru/vacancy/121324966,Астана,1
Официант / Waiter (for Salter’s restaurant),https://hh.ru/vacancy/120407306,Астана,1
Ассистент лаборатории,https://hh.ru/vacancy/120895899,Астана,1
Врач терапевтического профиля,https://hh.ru/vacancy/121438110,Не указано,1
Бухгалтер материального стола,https://hh.ru/vacancy/121509642,Астана,1
Личный ассистент директора,https://hh.ru/vacancy/121394754,Астана,1
Хостес,https://hh.ru/vacancy/120586234,Астана,1
Делопроизводитель в офис с функцией помощника юриста в отдел документооборота,https://hh.ru/vacancy/121460973,Астана,1
Администратор,https://hh.ru/vacancy/120629244,Не указано,1
IT Project Manager (Middle+),https://hh.ru/vacancy/121208684,Не указано,1
Administrative Specialist,https://hh.ru/vacancy/121443624,Не указано,1
Няня помощница / помощник,https://hh.ru/vacancy/120345213,Не указано,1
Менеджер отдела продаж,https://hh.ru/vacancy/120845306,Нур-Султан (Астана),1
Администратор,https://hh.ru/vacancy/121324844,Астана,1
SMM-менеджер,https://hh.ru/vacancy/121439156,Астана,1
Ментор (Астана),https://hh.ru/vacancy/120844752,Астана,1
Администратор,https://hh.ru/vacancy/120937955,Астана,1
Оператор в Автосалон,https://hh.ru/vacancy/121376347,Не указано,1
Руководитель Отдела Бренд-маркетинга,https://hh.ru/vacancy/121448177,Не указано,1
Администратор стоматологической клиники выходного дня,https://hh.ru/vacancy/121542137,Астана,1
SMM-специалист / Контент-мейкер / Универсальный креатор,https://hh.ru/vacancy/121344494,Не указано,1
Охранник БЦ,https://hh.ru/vacancy/120979130,Астана,1
"Фармацевт в сеть аптек ""Emirmed"" г. Астана",https://hh.ru/vacancy/121481624,Астана,1
Visa Case Manager,https://hh.ru/vacancy/121515550,Не указано,1
Менеджер по логистике,https://hh.ru/vacancy/121434426,Астана,1
Digital-специалист (с клиентами и соцсетями),https://hh.ru/vacancy/121171448,Не указано,1
Технолог пищевого производства,https://hh.ru/vacancy/121309608,Не указано,1
Менеджер по продажам в киностудию KZ FILM,https://hh.ru/vacancy/121435606,Астана,1
Специалист по обслуживанию клиентов,https://hh.ru/vacancy/121538253,Не указано,1
Главный инженер/Заместитель директора по производству,https://hh.ru/vacancy/121556508,Не указано,1
Reels-мейкер / Контент-мейкер,https://hh.ru/vacancy/120866389,Не указано,1
Стажер - помощник бухгалтера в консалтинговую компанию-участник МФЦА,https://hh.ru/vacancy/121318945,Нур-Султан (Астана),1
Генеральный директор,https://hh.ru/vacancy/121321301,Астана,1
Администратор в кофейню,https://hh.ru/vacancy/121359836,Астана,1
Мобилограф/модель,https://hh.ru/vacancy/120912499,Астана,1
Инженер,https://hh.ru/vacancy/121291346,Не указано,1
Специалист по тендерам и договорной работе,https://hh.ru/vacancy/121454648,Астана,1
Бармен-кассир,https://hh.ru/vacancy/120588056,Астана,1
Разнорабочий,https://hh.ru/vacancy/121210651,Нур-Султан (Астана),1
Оператор видеонаблюдения,https://hh.ru/vacancy/121390178,Астана,1
Рабочий по очистке ТБО,https://hh.ru/vacancy/121454753,Не указано,1
Менеджер по персоналу,https://hh.ru/vacancy/121466896,Астана,1
Финансовый менеджер (золоторудная компания),https://hh.ru/vacancy/121062869,Не указано,1
Администратор в стоматологию ONE DENT,https://hh.ru/vacancy/121189768,Не указано,1
Кладовщик-табельщик,https://hh.ru/vacancy/121540762,Не указано,1
Флорист,https://hh.ru/vacancy/120844170,Не указано,1
Администратор медицинского центра,https://hh.ru/vacancy/121164710,Астана,1
Бухгалтер-калькулятор,https://hh.ru/vacancy/121280818,Не указано,1
Торговый представитель,https://hh.ru/vacancy/121011440,Астана,1
Детский психолог,https://hh.ru/vacancy/121457893,Астана,1
HR менеджер,https://hh.ru/vacancy/121380879,Астана,1
Водитель руководителя департамента,https://hh.ru/vacancy/121534868,Астана,1
Процедурная медсестра/процедурный медбрат,https://hh.ru/vacancy/120826419,Астана,1
Преподаватель английского языка/English Teacher,https://hh.ru/vacancy/121198282,Астана,1
Промоутер,https://hh.ru/vacancy/121272735,Не указано,1
Project Manager / Scrum Master,https://hh.ru/vacancy/121284958,Не указано,1
Продавец-кассир,https://hh.ru/vacancy/121361920,Астана,1
Офис-менеджер,https://hh.ru/vacancy/121446539,Астана,1
Оператор call-центра,https://hh.ru/vacancy/121449422,Не указано,1
Исполнительный помощник,https://hh.ru/vacancy/121457460,Астана,1
Продавец-консультант товаров для дома,https://hh.ru/vacancy/120653669,Астана,1
Продавец-консультант,https://hh.ru/vacancy/120840508,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121400621,Астана,1
Бизнес-аналитик,https://hh.ru/vacancy/121522437,Не указано,1
Уборщица/Уборщик,https://hh.ru/vacancy/121437477,Нур-Султан (Астана),1
Admissions Assistant,https://hh.ru/vacancy/121262542,Не указано,1
Педагог по рисованию,https://hh.ru/vacancy/121500097,Нур-Султан (Астана),1
Системный администратор,https://hh.ru/vacancy/121154001,Не указано,1
Работник склада,https://hh.ru/vacancy/121483458,Астана,1
Грузчик на склад в Астане,https://hh.ru/vacancy/121514684,Не указано,1
Project Assistant,https://hh.ru/vacancy/121018631,Астана,1
Разнорабочий,https://hh.ru/vacancy/121316238,Астана,1
Юрист,https://hh.ru/vacancy/121348508,Астана,1
Преподаватель английского языка/English Teacher,https://hh.ru/vacancy/121198198,Астана,1
VIP Customer Support,https://hh.ru/vacancy/121394924,Не указано,1
Специалист по поиску данных,https://hh.ru/vacancy/120447438,Не указано,1
Заведующий складом,https://hh.ru/vacancy/121515308,Не указано,1
Мобилограф,https://hh.ru/vacancy/121547705,Астана,1
Администратор гостиницы,https://hh.ru/vacancy/120988921,Не указано,1
HR менеджер (рекрутер),https://hh.ru/vacancy/121540491,Не указано,1
Бухгалтер,https://hh.ru/vacancy/121542713,Не указано,1
Бухгалтер,https://hh.ru/vacancy/120549416,Не указано,1
Кассир в ресторан МАРАНИ,https://hh.ru/vacancy/121437342,Астана,1
Администратор в косметологическую клинику,https://hh.ru/vacancy/121439757,Не указано,1
Коуч по развитию персонала,https://hh.ru/vacancy/121526416,Не указано,1
Бухгалтер,https://hh.ru/vacancy/121264626,Астана,1
Middle Backend разработчик (Python),https://hh.ru/vacancy/121322724,Нур-Султан (Астана),1
Кассир,https://hh.ru/vacancy/120841322,Не указано,1
Главный бухгалтер в команду,https://hh.ru/vacancy/121102840,Не указано,1
Управляющий фастфудом,https://hh.ru/vacancy/121360783,Астана,1
Офис-менеджер,https://hh.ru/vacancy/120771328,Астана,1
Бармен в ресторанную группу,https://hh.ru/vacancy/121438325,Не указано,1
Бухгалтер-оператор,https://hh.ru/vacancy/121441057,Астана,1
Менеджер первичных продаж,https://hh.ru/vacancy/121087807,Астана,1
"Консультант по работе с клиентами (ТРЦ ""Khan Shatyr Mall"")",https://hh.ru/vacancy/121441721,Не указано,1
Преподаватель английского языка для детей,https://hh.ru/vacancy/120718082,Не указано,1
Заместитель директора по коммерции,https://hh.ru/vacancy/121316223,Нур-Султан (Астана),1
Техник,https://hh.ru/vacancy/121451246,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121387703,Астана,1
Продавец-консультант в шоурум (бытовая техника) СРОЧНО!!!,https://hh.ru/vacancy/120436218,Астана,1
Менеджер по развитию бизнеса / Business Development Manager,https://hh.ru/vacancy/121529133,Астана,1
Офис-менеджер,https://hh.ru/vacancy/119381283,Астана,1
Специалист по валютным операциям,https://hh.ru/vacancy/121360388,Не указано,1
Технический директор,https://hh.ru/vacancy/121372185,Не указано,1
Водитель на личном автомобиле,https://hh.ru/vacancy/121516682,Астана,1
Программист 1С (ученик),https://hh.ru/vacancy/120785877,Астана,1
Делопроизводитель,https://hh.ru/vacancy/120793497,Астана,1
Помощник маркетолога,https://hh.ru/vacancy/121014847,Не указано,1
Офис-менеджер,https://hh.ru/vacancy/121029026,Астана,1
Кассир в Cooffe BOOM,https://hh.ru/vacancy/121156745,Не указано,1
Менеджер по продажам,https://hh.ru/vacancy/121157978,Не указано,1
Офис-менеджер (SMM PR),https://hh.ru/vacancy/121379781,Астана,1
Администратор в стоматологию / ресепшен,https://hh.ru/vacancy/120763646,Астана,1
Процедурная медсестра / Процедурный медбрат,https://hh.ru/vacancy/121473180,Астана,1
